Date,Time,Stop/Station,Passenger_Count,Vehicle_ID,Latitude,Longitude,Temperature (°C),Precipitation (mm),Humidity (%),Age_Group,Gender,Feedback
2023-01-18,22:32,Penang,85,BUS863,6.194746916310921,112.04057129942213,23,2,88,18-24,Male,Train was overcrowded
2022-08-05,12:16,Georgetown,62,TRAIN60,1.8491805274859452,107.9594633277908,17,3,99,40-60,Female,Cleanliness was lacking
2022-09-30,18:51,Kuala Lumpur,108,BUS729,4.509695169203457,101.2827127047391,17,1,76,18-24,Male,Service was excellent
2022-06-17,12:50,Port Dickson,123,BUS024,6.157595209616781,114.58768378835863,19,1,80,40-60,Female,Service was excellent
2023-11-01,17:11,Port Dickson,16,TRAIN73,3.696476110474752,108.64150746814771,24,0,72,40-60,Male,Missing value
2023-05-24,15:25,Malacca,43,TRAIN60,3.0592031498949486,115.60182692515184,18,2,64,40-60,Female,Bus arrived on time
2022-03-07,21:22,Ipoh,39,TRAIN80,6.274469003165152,115.57430797039567,24,0,85,40-60,Male,Train was overcrowded
2022-07-20,17:28,Missing value,95,BUS295,6.605789547824721,117.02253135250565,22,3,50,25-40,Female,Missing value
2023-01-20,12:08,Port Dickson,24,TRAIN12,4.898966265044644,108.8923311314368,19,4,50,25-40,Male,Bus arrived on time
2022-03-29,07:43,Johor Bahru,231,TRAIN43,6.294535503757633,101.61751658312336,16,1,63,25-40,Male,Station was well-maintained
2023-01-03,07:35,Penang,96,TRAIN82,2.9454581069790873,112.07497424317992,19,0,50,18-24,Male,Cleanliness was lacking
2023-03-24,20:41,Langkawi,101,BUS553,4.468160113934906,113.85613000770252,12,1,96,40-60,Female,Seats were uncomfortable
2023-02-15,22:09,Kuching,123,TRAIN63,5.411532818641884,108.3800261712361,17,4,58,18-24,Male,Poor signage at the station
2022-12-12,22:52,Cameron Highlands,104,TRAIN56,3.316294422440868,117.1092269405621,21,1,64,40-60,Female,Cleanliness was lacking
2022-05-15,11:17,Georgetown,113,BUS288,4.066588168834213,117.96171638812369,21,3,58,40-60,Male,Service was excellent
2022-08-05,18:16,Langkawi,97,BUS314,6.998887477980325,118.52146850471247,22,4,99,25-40,Male,Route was confusing
2023-05-19,00:26,Port Dickson,34,TRAIN77,2.6025644499502674,117.26259627508487,10,2,91,25-40,Female,Cleanliness was lacking
2023-04-09,07:54,Langkawi,42,BUS866,2.2655558738680415,117.07690122981944,22,0,51,18-24,Male,Train was overcrowded
2022-04-12,18:58,Kota Kinabalu,128,TRAIN92,2.0819560537606847,114.613770898752,13,1,51,18-24,Male,Bus arrived on time
2022-10-25,11:57,Ipoh,35,BUS388,2.409610521949271,107.9440784480468,19,3,52,25-40,Female,Route was confusing
2022-02-13,12:13,Penang,83,BUS527,2.5776172128426955,103.99102855459482,18,0,65,40-60,Female,Station was well-maintained
2022-04-21,08:40,Kuala Lumpur,111,TRAIN10,3.57599445535487,106.178543068618,12,1,71,40-60,Female,Service was excellent
2023-03-30,18:17,Penang,118,BUS545,5.54198921141248,102.3845592324641,19,3,96,18-24,Male,Outlier
2023-01-10,10:44,Kuala Lumpur,45,BUS269,4.2182195644709015,113.2142832370632,20,4,52,18-24,Female,Service was excellent
2023-01-01,02:11,Malacca,131,BUS174,6.10509885211813,101.3557196945579,17,2,66,18-24,Male,Station was well-maintained
2023-06-08,23:06,Ipoh,45,TRAIN94,1.0213160499798535,107.36796272834673,15,1,83,25-40,Male,Seats were uncomfortable
2022-04-30,14:46,Ipoh,94,BUS892,6.6408170982185,103.35782872995672,21,1,66,18-24,Male,Station was well-maintained
2022-10-10,22:50,Kota Kinabalu,30,TRAIN34,2.0231080685488045,105.31773603965829,18,1,76,40-60,Female,Duplicate
2023-07-15,11:01,Cameron Highlands,16,TRAIN44,3.3925452519139503,116.5584513387924,11,2,57,40-60,Male,Train was overcrowded
2022-07-19,14:37,Johor Bahru,146,TRAIN23,6.020818516691284,111.94837595968339,23,1,98,25-40,Female,Missing value
2022-08-28,06:57,Port Dickson,10,TRAIN70,4.87199963239197,104.26973698532379,20,2,63,40-60,Male,Bus arrived on time
2023-11-26,15:44,Cameron Highlands,71,TRAIN05,1.7003775685792373,105.79555994076922,22,2,85,40-60,Female,Driver was friendly
2023-09-01,09:03,Kota Kinabalu,99,BUS309,6.482678886805452,101.8714330343921,12,4,54,40-60,Female,Driver was friendly
2022-12-23,09:59,Kuching,112,TRAIN06,6.107318935248536,101.02905853019864,19,0,92,18-24,Male,Bus arrived on time
2023-08-23,20:59,Johor Bahru,81,BUS142,3.5186831501600118,109.58077004984226,22,3,56,40-60,Female,Cleanliness was lacking
2023-02-10,02:30,Cameron Highlands,132,BUS313,3.19299180375185,111.01076419206973,10,2,92,40-60,Female,Poor signage at the station
2023-05-26,01:38,Georgetown,16,TRAIN11,5.397193186349716,111.93692645796996,27,0,62,40-60,Male,Duplicate
2023-05-30,14:16,Penang,113,TRAIN99,4.404958929111935,114.97475038588144,11,2,83,25-40,Male,Poor signage at the station
2022-09-22,18:13,Ipoh,29,TRAIN02,1.1052038375922038,103.9170190115608,13,4,62,40-60,Female,Poor signage at the station
2022-09-24,22:46,Georgetown,57,BUS936,1.2385997281812502,110.43779618167929,24,4,94,18-24,Male,Train was overcrowded
2022-09-19,03:23,Cameron Highlands,77,TRAIN53,5.793923233233887,110.64961829021901,12,4,85,40-60,Female,Service was excellent
2022-10-22,05:29,Penang,145,TRAIN08,3.452489418738155,103.95186567278935,15,4,63,40-60,Female,Missing value
2023-09-05,13:42,Langkawi,66,TRAIN23,1.7867811697702711,110.46381292925152,16,0,72,18-24,Female,Poor signage at the station
2023-03-26,18:22,Kuala Lumpur,103,BUS864,6.358025496410306,114.66757695032227,22,1,73,25-40,Male,Service was excellent
2023-09-22,06:10,Johor Bahru,82,TRAIN10,5.3498512901819995,102.04266052153028,19,3,61,40-60,Male,Driver was friendly
2023-07-26,11:01,Kuala Lumpur,56,BUS743,3.2431076784405253,114.79532554297545,11,2,83,25-40,Female,Duplicate
2023-11-08,09:26,Cameron Highlands,49,TRAIN77,1.8089565702029182,109.87871513778892,18,1,91,40-60,Male,Missing value
2022-09-19,16:15,Kuching,66,TRAIN09,1.3015589752003194,105.85667985493147,29,0,64,40-60,Male,Train was overcrowded
2022-02-08,17:19,Port Dickson,70,BUS239,4.842184679621891,104.47879646988545,19,0,75,25-40,Male,Poor signage at the station
2023-11-07,19:01,Cameron Highlands,108,BUS120,4.754960594730013,108.07507797272017,19,3,92,18-24,Male,Missing value
2022-03-30,19:36,Malacca,38,TRAIN09,5.45047959370175,108.01298889943287,17,3,64,25-40,Male,Train was overcrowded
2023-12-21,03:09,Georgetown,69,BUS330,4.886724617288298,105.61075591520884,17,4,94,40-60,Female,Service was excellent
2022-12-07,09:13,Kuching,23,BUS130,3.69726973871669,113.26893271770494,15,1,81,25-40,Male,Driver was friendly
2023-01-06,21:06,Kuching,132,BUS571,1.691377223416274,107.57165003875899,25,0,78,40-60,Female,Bus arrived on time
2022-09-23,10:57,Georgetown,87,BUS567,3.2270289223660833,102.61668939532484,18,1,96,40-60,Male,Outlier
2022-05-13,11:37,Penang,135,TRAIN35,4.650814235285721,111.74974005050454,16,2,64,25-40,Female,Duplicate
2022-01-25,05:40,Cameron Highlands,84,BUS008,4.150249517545405,103.4943151636167,11,4,58,40-60,Female,Missing value
2023-08-30,20:15,Georgetown,97,TRAIN16,2.7528308295134583,102.35740821912654,20,1,72,25-40,Female,Station was well-maintained
2023-01-22,14:21,Missing value,101,TRAIN81,2.414546788605957,118.50243245118054,12,2,96,18-24,Female,Outlier
2023-08-13,00:35,Kuala Lumpur,65,TRAIN04,2.8290324180555637,108.09849422178722,22,3,53,40-60,Male,Poor signage at the station
2022-09-25,01:14,Kuching,95,TRAIN91,1.393362656678666,112.26356422402876,11,4,53,18-24,Male,Duplicate
2023-02-02,06:24,Missing value,101,BUS217,5.118162700365897,101.68093285357968,16,4,95,25-40,Female,Bus arrived on time
2023-04-30,22:03,Kota Kinabalu,33,TRAIN35,3.1112600939666297,106.3662322053061,22,2,71,40-60,Male,Delay in departure
2022-03-23,04:37,Ipoh,30,TRAIN66,2.822651712261054,114.1360093812409,20,4,73,18-24,Female,Service was excellent
2022-06-04,08:31,Georgetown,45,BUS506,4.221449042486626,107.15125345317152,24,0,89,25-40,Female,Delay in departure
2023-11-19,18:41,Ipoh,47,TRAIN72,4.70295682402805,115.20889902667257,23,4,90,40-60,Female,Driver was friendly
2023-09-03,03:34,Langkawi,28,BUS873,1.0593089259802824,111.42009736480276,14,1,51,25-40,Male,Train was overcrowded
2023-06-18,09:13,Kuala Lumpur,138,BUS289,5.182286426957896,105.0103707819331,22,3,54,25-40,Female,Service was excellent
2023-11-14,17:17,Cameron Highlands,41,TRAIN05,5.1704537633310155,119.4244165766899,16,1,92,40-60,Male,Station was well-maintained
2023-03-18,10:40,Penang,40,BUS477,3.646008076814628,106.64878966844212,13,2,66,25-40,Male,Route was confusing
2022-05-26,13:10,Georgetown,140,BUS210,4.484624881942232,108.68912819364331,23,4,66,18-24,Male,Train was overcrowded
2023-09-06,06:42,Kuala Lumpur,28,BUS238,4.0233077683692535,103.11116467277752,24,3,96,25-40,Female,Train was overcrowded
2022-09-02,03:27,Malacca,90,BUS030,1.0891974063734273,103.88546035665492,15,3,83,40-60,Female,Cleanliness was lacking
2023-04-15,15:50,Kuching,109,TRAIN91,1.6957593509726492,115.63474069348075,10,4,70,25-40,Male,Missing value
2022-07-03,02:36,Malacca,22,TRAIN60,4.672282079787338,117.37483000836201,12,1,75,40-60,Male,Station was well-maintained
2023-09-05,10:39,Kuching,82,TRAIN05,2.6856099523484676,112.02805416926051,17,0,50,18-24,Male,Bus arrived on time
2022-07-16,18:44,Ipoh,134,BUS649,1.1342489171980175,119.07325640057462,22,2,53,25-40,Male,Outlier
2022-04-22,20:52,Port Dickson,109,BUS162,6.336765350569717,115.71944080356792,20,4,50,40-60,Male,Station was well-maintained
2022-08-15,11:44,Malacca,147,TRAIN30,6.495803366670807,108.89509712072973,25,0,55,40-60,Male,Seats were uncomfortable
2022-04-08,17:05,Georgetown,41,TRAIN26,4.464212362775196,106.86731935374516,11,4,59,18-24,Female,Seats were uncomfortable
2022-08-27,19:07,Port Dickson,59,TRAIN68,3.7711289779342034,100.05524610196376,13,2,52,25-40,Female,Missing value
2023-02-08,04:31,Malacca,73,TRAIN41,1.8428088679974122,118.62846383638028,11,1,70,18-24,Female,Cleanliness was lacking
2022-01-12,10:50,Penang,117,TRAIN14,6.582619433403715,117.26931799140169,24,1,73,25-40,Male,Seats were uncomfortable
2023-06-22,00:43,Malacca,57,TRAIN25,5.15678811202705,116.74980321068189,11,2,95,40-60,Male,Driver was friendly
2022-04-08,09:18,Malacca,138,BUS666,3.26939532360692,104.62525491092774,20,2,99,40-60,Male,Train was overcrowded
2022-12-18,13:50,Kuala Lumpur,134,TRAIN32,2.534133898899371,117.53815666503525,12,1,60,40-60,Male,Duplicate
2022-10-29,12:09,Kuching,64,TRAIN98,3.249385423119864,104.94505933123324,16,1,77,40-60,Male,Bus arrived on time
2023-08-25,22:08,Johor Bahru,48,BUS999,6.55829029527926,119.17542284080689,20,4,92,25-40,Male,Duplicate
2023-05-09,01:17,Kuala Lumpur,46,BUS300,2.299167795213924,115.50334948985132,24,0,94,40-60,Female,Outlier
2023-07-05,17:47,Kota Kinabalu,43,BUS365,2.3492244418634893,111.10078625812707,23,4,88,18-24,Male,Duplicate
2022-02-21,16:49,Kota Kinabalu,109,TRAIN48,3.5125344743863,108.15795218789917,23,3,62,18-24,Male,Delay in departure
2022-01-17,07:30,Kuching,115,BUS701,3.263234079025409,105.14938875286958,22,0,60,25-40,Male,Seats were uncomfortable
2023-03-07,16:22,Kuching,128,BUS820,3.662804970527409,108.23495084363655,24,0,83,25-40,Female,Seats were uncomfortable
2023-09-27,05:09,Penang,136,TRAIN89,4.61922911590394,110.24454926820906,13,2,82,25-40,Female,Duplicate
2023-02-18,14:12,Johor Bahru,36,TRAIN63,6.361630299279616,106.75355869745265,22,4,65,18-24,Male,Train was overcrowded
2023-10-08,21:22,Georgetown,56,TRAIN39,6.632314628774347,100.42597139852104,28,0,98,18-24,Female,Station was well-maintained
2023-01-13,14:45,Ipoh,28,BUS276,6.642913940182138,102.91680185796749,28,0,97,40-60,Male,Duplicate
2023-02-24,01:04,Penang,98,BUS678,1.0332663275536178,103.03283596442836,11,2,75,18-24,Female,Outlier
2022-06-30,05:12,Kuching,51,BUS267,6.137965519074195,118.40734687885526,20,1,80,25-40,Female,Duplicate
2022-12-26,09:12,Malacca,29,BUS308,4.491351836626492,108.56952826443742,19,3,72,18-24,Female,Station was well-maintained
2022-09-21,00:05,Penang,12,TRAIN54,3.407174662201337,113.34457933115684,10,1,99,18-24,Female,Train was overcrowded
2023-11-23,22:41,Kota Kinabalu,52,TRAIN10,4.849782047515303,110.77500200379028,21,0,90,18-24,Male,Missing value
2022-12-25,01:49,Georgetown,59,TRAIN30,4.4166903736987075,103.98360621522743,19,3,62,25-40,Male,Bus arrived on time
2023-11-27,19:01,Johor Bahru,31,TRAIN56,2.229116320254016,103.52313898640662,19,1,62,40-60,Male,Cleanliness was lacking
2023-09-18,10:06,Kuching,128,BUS419,1.5082980467248417,117.026302225812,24,1,62,40-60,Male,Train was overcrowded
2023-01-31,16:07,Georgetown,99,TRAIN54,2.153416043837004,105.54030135471555,10,4,78,18-24,Female,Route was confusing
2023-03-28,06:43,Cameron Highlands,88,TRAIN41,2.3647709416589766,115.10050541536859,21,4,95,40-60,Male,Route was confusing
2023-12-19,20:41,Kota Kinabalu,131,TRAIN59,4.540158759880614,111.90234164297199,11,3,68,25-40,Female,Train was overcrowded
2022-11-08,18:51,Cameron Highlands,96,BUS033,2.6957408795373743,104.59312317718157,18,3,78,40-60,Female,Station was well-maintained
2023-08-24,10:06,Johor Bahru,149,BUS264,4.1573584176748435,112.25602254757631,20,0,93,18-24,Female,Duplicate
2023-05-23,06:34,Ipoh,64,TRAIN17,3.7084944804937794,107.57200821367563,18,4,93,40-60,Male,Station was well-maintained
2022-09-10,17:10,Kuala Lumpur,34,BUS031,4.237074686740541,108.20228560041792,15,2,92,18-24,Female,Bus arrived on time
2023-05-20,07:40,Penang,79,BUS931,2.115937783022358,114.86500991487759,15,0,56,25-40,Male,Driver was friendly
2022-04-28,08:27,Cameron Highlands,16,TRAIN74,6.132259758785603,106.85690263549533,13,2,75,40-60,Male,Station was well-maintained
2023-01-07,04:34,Langkawi,71,BUS186,5.41522304810818,117.09807611505062,10,4,74,25-40,Male,Route was confusing
2023-04-16,16:43,Kota Kinabalu,51,TRAIN86,1.4630004621546508,117.57880073845297,17,1,54,25-40,Male,Bus arrived on time
2022-07-05,03:00,Kuala Lumpur,117,BUS406,6.3423931663354765,109.8831652412078,14,1,80,40-60,Female,Missing value
2022-12-16,05:55,Cameron Highlands,55,TRAIN70,3.073196263702859,111.81664381806426,22,0,62,40-60,Female,Poor signage at the station
2023-09-07,07:12,Langkawi,47,BUS471,6.821288071523211,119.35060816596348,16,3,64,18-24,Male,Cleanliness was lacking
2023-12-20,20:11,Johor Bahru,92,TRAIN18,5.5937375860355445,107.19024985998598,12,4,65,25-40,Female,Bus arrived on time
2023-08-18,12:56,Johor Bahru,63,BUS662,4.284721541011566,108.0932186830314,14,2,89,25-40,Male,Service was excellent
